FuelDeliveryKey	SourceFuelDeliveryId	DateKey	DeliveryTime	LocationKey	ProductKey	VolumeLitres	AFSTankDeliveryEventId	DocumentNumber	IsDuplicate	IsActive
984	984	20201222	2020-12-22 08:57:43.000	6	2	39466.099999999999	1037292		0	1
985	985	20201123	2020-11-23 09:45:31.000	6	2	39467.099999999999	1040019		0	1
986	986	20210130	2021-01-30 08:39:09.000	6	2	39467.099999999999	1038602		0	1
987	987	20210218	2021-02-18 10:07:56.000	6	2	39469.099999999999	1038294		0	1
988	988	20200123	2020-01-23 09:55:28.000	6	2	39469.199999999997	1027917		0	1
989	989	20201108	2020-11-08 07:00:29.000	6	2	39470.099999999999	1037182		0	1
990	990	20201030	2020-10-30 17:39:46.000	6	2	39470.800000000003	1036905		0	1
991	991	20210224	2021-02-24 15:34:48.000	6	2	39471.300000000003	1038648		0	1
992	992	20201026	2020-10-26 10:55:05.000	6	2	39471.599999999999	1036476		0	1
993	993	20210320	2021-03-20 15:38:16.000	6	2	39473.0	1038989		0	1
994	994	20210305	2021-03-05 14:02:25.000	6	2	39475.0	1039153		0	1
995	995	20210328	2021-03-28 09:59:22.000	6	2	39475.199999999997	1038888		0	1
996	996	20210124	2021-01-24 09:22:39.000	6	2	39475.599999999999	1038248		0	1
997	997	20201026	2020-10-26 13:00:13.000	6	2	39475.800000000003	1036482		0	1
998	998	20201030	2020-10-30 08:28:04.000	6	2	39476.300000000003	1036899		0	1
999	999	20210316	2021-03-16 10:45:47.000	6	2	39476.400000000001	1038750		0	1
1000	1000	20201123	2020-11-23 12:39:42.000	6	2	39477.099999999999	1040013		0	1
1001	1001	20201125	2020-11-25 10:36:06.000	6	2	39478.0	1040027		0	1
1002	1002	20191206	2019-12-06 11:31:02.000	6	2	39478.400000000001	1022250		0	1
1003	1003	20210123	2021-01-23 16:33:46.000	6	2	39478.400000000001	1038242		0	1
1004	1004	20210316	2021-03-16 11:54:47.000	6	2	39478.599999999999	1038748		0	1
1005	1005	20201127	2020-11-27 09:53:02.000	6	2	39479.900000000001	1036912		0	1
1006	1006	20201212	2020-12-12 12:13:01.000	6	2	39480.199999999997	1037220		0	1
1007	1007	20191209	2019-12-09 11:27:24.000	6	2	39480.900000000001	1022285		0	1
1008	1008	20201103	2020-11-03 09:09:41.000	6	2	39481.800000000003	1036852		0	1
1009	1009	20201226	2020-12-26 10:50:38.000	6	2	39482.800000000003	1037494		0	1
1010	1010	20201227	2020-12-27 11:34:42.000	6	2	39484.699999999997	1037498		0	1
1011	1011	20201223	2020-12-23 10:35:35.000	6	2	39484.900000000001	1037472		0	1
1012	1012	20191217	2019-12-17 11:07:09.000	6	2	39485.5	1023158		0	1
1013	1013	20200212	2020-02-12 10:11:27.000	6	2	39485.5	1031232		0	1
1014	1014	20201201	2020-12-01 16:05:32.000	6	2	39485.900000000001	1037508		0	1
1015	1015	20201202	2020-12-02 11:07:10.000	6	2	39486.900000000001	1037518		0	1
1016	1016	20201228	2020-12-28 13:32:47.000	6	2	39487.5	1037362		0	1
1017	1017	20201101	2020-11-01 10:12:00.000	6	2	39487.699999999997	1036444		0	1
1018	1018	20210310	2021-03-10 11:06:52.000	6	2	39488.0	1039194		0	1
1019	1019	20201021	2020-10-21 18:38:07.000	6	2	39488.5	1035939		0	1
1020	1020	20201028	2020-10-28 14:29:29.000	6	2	39488.900000000001	1036876		0	1
1021	1021	20210308	2021-03-08 11:23:38.000	6	2	39489.300000000003	1039175		0	1
1022	1022	20201221	2020-12-21 11:14:20.000	6	2	39491.099999999999	1037288		0	1
1023	1023	20210127	2021-01-27 12:48:23.000	6	2	39491.900000000001	1038274		0	1
1024	1024	20201225	2020-12-25 11:12:59.000	6	2	39493.300000000003	1037486		0	1
1025	1025	20201119	2020-11-19 08:58:21.000	6	2	39496.0	1037154		0	1
1026	1026	20200207	2020-02-07 11:07:16.000	6	2	39497.300000000003	1031198		0	1
1027	1027	20210218	2021-02-18 16:28:27.000	6	2	39499.199999999997	1038296		0	1
1028	1028	20201120	2020-11-20 10:31:56.000	6	2	39500.0	1037161		0	1
1029	1029	20210119	2021-01-19 15:28:00.000	6	2	39500.099999999999	1039102		0	1
1030	1030	20201024	2020-10-24 08:11:52.000	6	2	39501.699999999997	1035971		0	1
1031	1031	20201028	2020-10-28 12:26:41.000	6	2	39502.5	1036880		0	1
1032	1032	20201023	2020-10-23 11:50:35.000	6	2	39506.300000000003	1035957		0	1
1033	1033	20210101	2021-01-01 09:39:31.000	6	2	39507.099999999999	1037388		0	1
1034	1034	20201016	2020-10-16 10:29:54.000	6	2	39507.400000000001	1035348		0	1
1035	1035	20210208	2021-02-08 12:01:40.000	6	2	39510.0	1038528		0	1
1036	1036	20200216	2020-02-16 14:49:42.000	6	2	39510.5	1031875		0	1
1037	1037	20201024	2020-10-24 10:16:22.000	6	2	39510.699999999997	1035967		0	1
1038	1038	20200213	2020-02-13 10:58:24.000	6	2	39511.0	1031237		0	1
1039	1039	20201230	2020-12-30 09:13:13.000	6	2	39511.5	1037374		0	1
1040	1040	20210122	2021-01-22 13:20:56.000	6	2	39511.599999999999	1038234		0	1
1041	1041	20191202	2019-12-02 11:11:47.000	6	2	39513.800000000003	1021388		0	1
1042	1042	20200127	2020-01-27 11:52:25.000	6	2	39517.5	1028580		0	1
1043	1043	20201031	2020-10-31 10:41:41.000	6	2	39517.599999999999	1036432		0	1
1044	1044	20201129	2020-11-29 07:05:09.000	6	2	39518.400000000001	1037500		0	1
1045	1045	20210121	2021-01-21 11:26:05.000	6	2	39518.800000000003	1039119		0	1
1046	1046	20200118	2020-01-18 09:27:31.000	6	2	39519.800000000003	1028528		0	1
1047	1047	20201109	2020-11-09 17:15:31.000	6	2	39522.5	1037196		0	1
1048	1048	20201028	2020-10-28 11:14:53.000	6	2	39523.900000000001	1036882		0	1
1049	1049	20210121	2021-01-21 09:22:03.000	6	2	39525.199999999997	1039123		0	1
1050	1050	20201117	2020-11-17 08:41:31.000	6	2	39525.599999999999	1037144		0	1
1051	1051	20191224	2019-12-24 09:34:24.000	6	2	39528.0	1026297		0	1
1052	1052	20201222	2020-12-22 10:13:11.000	6	2	39529.199999999997	1037294		0	1
1053	1053	20201029	2020-10-29 16:02:16.000	6	2	39532.800000000003	1036888		0	1
1054	1054	20191208	2019-12-08 11:08:32.000	6	2	39533.400000000001	1022276		0	1
1055	1055	20201225	2020-12-25 12:07:46.000	6	2	39534.900000000001	1037484		0	1
1056	1056	20201125	2020-11-25 09:28:15.000	6	2	39536.599999999999	1040029		0	1
1057	1057	20210123	2021-01-23 15:33:20.000	6	2	39537.699999999997	1038244		0	1
1058	1058	20210121	2021-01-21 10:21:44.000	6	2	39538.300000000003	1039121		0	1
1059	1059	20191208	2019-12-08 09:22:17.000	6	2	39539.5	1022280		0	1
1060	1060	20200205	2020-02-05 14:34:49.000	6	2	39540.400000000001	1029023		0	1
1061	1061	20200223	2020-02-23 09:07:54.000	6	2	39541.800000000003	1027842		0	1
1062	1062	20210310	2021-03-10 12:09:25.000	6	2	39542.800000000003	1039192		0	1
1063	1063	20200222	2020-02-22 09:55:07.000	6	2	39543.800000000003	1027827		0	1
1064	1064	20210120	2021-01-20 14:51:33.000	6	2	39547.0	1039117		0	1
1065	1065	20200128	2020-01-28 14:55:06.000	6	2	39547.300000000003	1028593		0	1
1066	1066	20201028	2020-10-28 10:06:15.000	6	2	39547.5	1036884		0	1
1067	1067	20200203	2020-02-03 10:06:37.000	6	2	39547.699999999997	1028995		0	1
1068	1068	20191213	2019-12-13 09:55:04.000	6	2	39547.800000000003	1023131		0	1
1069	1069	20200124	2020-01-24 10:41:04.000	6	2	39548.400000000001	1028577		0	1
1070	1070	20191214	2019-12-14 13:13:30.000	6	2	39549.800000000003	1023140		0	1
1071	1071	20200215	2020-02-15 12:21:28.000	6	2	39551.699999999997	1031861		0	1
1072	1072	20200223	2020-02-23 10:05:28.000	6	2	39552.300000000003	1027840		0	1
1073	1073	20201227	2020-12-27 16:29:04.000	6	2	39554.599999999999	1037356		0	1
1074	1074	20210530	2021-05-30 09:50:09.000	6	2	39558.800000000003	1039630		0	1
1075	1075	20201229	2020-12-29 09:22:41.000	6	2	39560.599999999999	1037368		0	1
1076	1076	20200111	2020-01-11 13:33:09.000	6	2	39562.400000000001	1027207		0	1
1077	1077	20200125	2020-01-25 09:03:27.000	6	2	39564.599999999999	1028453		0	1
1078	1078	20210123	2021-01-23 08:45:56.000	6	2	39569.400000000001	1038240		0	1
1079	1079	20201025	2020-10-25 09:39:07.000	6	2	39571.099999999999	1035973		0	1
1080	1080	20191210	2019-12-10 12:51:33.000	6	2	39572.0	1022288		0	1
1081	1081	20191211	2019-12-11 10:48:44.000	6	2	39577.5	1023117		0	1
1082	1082	20200131	2020-01-31 12:47:56.000	6	2	39577.900000000001	1028979		0	1
1083	1083	20200208	2020-02-08 13:05:07.000	6	2	39583.5	1031204		0	1
1084	1084	20210123	2021-01-23 09:47:11.000	6	2	39583.5	1038238		0	1
1085	1085	20201223	2020-12-23 12:20:24.000	6	2	39583.800000000003	1037476		0	1
1086	1086	20201230	2020-12-30 15:50:23.000	6	2	39583.800000000003	1037378		0	1
1087	1087	20200218	2020-02-18 09:59:22.000	6	2	39588.800000000003	1031890		0	1
1088	1088	20200218	2020-02-18 09:59:22.000	6	2	39588.800000000003	1031894		0	1
1089	1089	20200106	2020-01-06 13:03:31.000	6	2	39589.800000000003	1026382		0	1
1090	1090	20191207	2019-12-07 09:20:13.000	6	2	39592.099999999999	1022266		0	1
1091	1091	20191223	2019-12-23 09:00:11.000	6	2	39593.900000000001	1026288		0	1
1092	1092	20200212	2020-02-12 12:10:40.000	6	2	39597.099999999999	1031228		0	1
1093	1093	20191229	2019-12-29 09:51:24.000	6	2	39598.199999999997	1026336		0	1
1094	1094	20201230	2020-12-30 10:12:09.000	6	2	39598.300000000003	1037372		0	1
1095	1095	20201230	2020-12-30 16:53:17.000	6	2	39599.800000000003	1037376		0	1
1096	1096	20201109	2020-11-09 07:54:29.000	6	2	39607.099999999999	1037192		0	1
1097	1097	20191219	2019-12-19 10:56:48.000	6	2	39607.199999999997	1024472		0	1
1098	1098	20200215	2020-02-15 14:13:02.000	6	2	39607.599999999999	1031247		0	1
1099	1099	20191202	2019-12-02 12:29:39.000	6	2	39609.599999999999	1021390		0	1
1100	1100	20191203	2019-12-03 11:31:37.000	6	2	39610.800000000003	1021401		0	1
1101	1101	20200218	2020-02-18 10:57:32.000	6	2	39621.800000000003	1031888		0	1
1102	1102	20200218	2020-02-18 10:57:32.000	6	2	39621.800000000003	1031892		0	1
1103	1103	20191230	2019-12-30 09:22:53.000	6	2	39624.800000000003	1026342		0	1
1104	1104	20210303	2021-03-03 14:50:35.000	6	2	39627.800000000003	1038840		0	1
1105	1105	20191214	2019-12-14 08:49:43.000	6	2	39628.300000000003	1023138		0	1
1106	1106	20200221	2020-02-21 12:08:37.000	6	2	39630.800000000003	1027823		0	1
1107	1107	20200224	2020-02-24 10:23:03.000	6	2	39632.699999999997	1027845		0	1
1108	1108	20200110	2020-01-10 08:24:24.000	6	2	39641.300000000003	1027181		0	1
1109	1109	20200210	2020-02-10 09:41:29.000	6	2	39645.099999999999	1031214		0	1
1110	1110	20200121	2020-01-21 15:41:52.000	6	2	39658.0	1028551		0	1
1111	1111	20200115	2020-01-15 12:40:56.000	6	2	39659.800000000003	1027926		0	1
1112	1112	20200113	2020-01-13 10:02:25.000	6	2	39660.0	1027213		0	1
1113	1113	20200124	2020-01-24 11:54:31.000	6	2	39660.599999999999	1028575		0	1
1114	1114	20191226	2019-12-26 09:59:08.000	6	2	39665.300000000003	1026312		0	1
1115	1115	20201231	2020-12-31 10:18:55.000	6	2	39666.599999999999	1037382		0	1
1116	1116	20191201	2019-12-01 09:56:05.000	6	2	39668.800000000003	1021382		0	1
1117	1117	20200102	2020-01-02 08:43:19.000	6	2	39671.599999999999	1026357		0	1
1118	1118	20200209	2020-02-09 11:56:02.000	6	2	39672.0	1031210		0	1
1119	1119	20200119	2020-01-19 11:04:34.000	6	2	39673.099999999999	1028532		0	1
1120	1120	20200129	2020-01-29 11:06:33.000	6	2	39673.699999999997	1028604		0	1
1121	1121	20200110	2020-01-10 09:17:16.000	6	2	39680.5	1027179		0	1
1122	1122	20200115	2020-01-15 11:43:55.000	6	2	39683.199999999997	1027928		0	1
1123	1123	20200119	2020-01-19 10:10:08.000	6	2	39686.699999999997	1028534		0	1
1124	1124	20200226	2020-02-26 09:43:44.000	6	2	39688.800000000003	1025415		0	1
1125	1125	20200322	2020-03-22 12:44:44.000	6	2	39689.0	1025553		0	1
1126	1126	20210403	2021-04-03 07:54:26.000	6	2	39691.199999999997	1038921		0	1
1127	1127	20200203	2020-02-03 10:59:54.000	6	2	39692.900000000001	1028993		0	1
1128	1128	20201021	2020-10-21 16:40:31.000	6	2	39695.800000000003	1035943		0	1
1129	1129	20191230	2019-12-30 08:27:02.000	6	2	39697.400000000001	1026344		0	1
1130	1130	20191211	2019-12-11 11:43:30.000	6	2	39700.099999999999	1023115		0	1
1131	1131	20191130	2019-11-30 12:22:23.000	6	2	39704.099999999999	1021375		0	1
1132	1132	20200121	2020-01-21 16:35:06.000	6	2	39704.300000000003	1028549		0	1
1133	1133	20200103	2020-01-03 09:04:43.000	6	2	39705.0	1026360		0	1
1134	1134	20191213	2019-12-13 09:01:19.000	6	2	39714.400000000001	1023133		0	1
1135	1135	20200210	2020-02-10 11:22:06.000	6	2	39716.300000000003	1031217		0	1
1136	1136	20200227	2020-02-27 10:06:11.000	6	2	39716.800000000003	1025421		0	1
1137	1137	20200208	2020-02-08 08:57:20.000	6	2	39719.400000000001	1031202		0	1
1138	1138	20200501	2020-05-01 09:27:59.000	6	2	39725.599999999999	1029082		0	1
1139	1139	20191223	2019-12-23 09:55:20.000	6	2	39729.599999999999	1026286		0	1
1140	1140	20191223	2019-12-23 09:55:20.000	6	2	39729.599999999999	1026290		0	1
1141	1141	20200109	2020-01-09 10:50:06.000	6	2	39738.599999999999	1027177		0	1
1142	1142	20200114	2020-01-14 10:57:58.000	6	2	39741.599999999999	1027197		0	1
1143	1143	20191220	2019-12-20 08:30:01.000	6	2	39743.5	1025393		0	1
1144	1144	20200111	2020-01-11 14:30:41.000	6	2	39746.300000000003	1027205		0	1
1145	1145	20191216	2019-12-16 10:40:17.000	6	2	39747.5	1023150		0	1
1146	1146	20191212	2019-12-12 10:06:21.000	6	2	39753.300000000003	1023127		0	1
1147	1147	20200220	2020-02-20 12:24:34.000	6	2	39762.300000000003	1027810		0	1
1148	1148	20200220	2020-02-20 12:24:34.000	6	2	39762.300000000003	1027812		0	1
1149	1149	20191215	2019-12-15 09:02:13.000	6	2	39762.800000000003	1023147		0	1
1150	1150	20191216	2019-12-16 09:41:06.000	6	2	39766.0	1023152		0	1
1151	1151	20200218	2020-02-18 08:01:23.000	6	2	39766.400000000001	1031882		0	1
1152	1152	20200218	2020-02-18 08:01:23.000	6	2	39766.400000000001	1031884		0	1
1153	1153	20191217	2019-12-17 15:33:30.000	6	2	39772.099999999999	1023162		0	1
1154	1154	20191230	2019-12-30 10:17:58.000	6	2	39774.400000000001	1026340		0	1
1155	1155	20200225	2020-02-25 10:39:49.000	6	2	39775.599999999999	1025405		0	1
1156	1156	20200101	2020-01-01 10:09:26.000	6	2	39780.699999999997	1026351		0	1
1157	1157	20191228	2019-12-28 10:43:28.000	6	2	39784.900000000001	1026326		0	1
1158	1158	20200122	2020-01-22 10:19:39.000	6	2	39785.900000000001	1028557		0	1
1159	1159	20200213	2020-02-13 14:23:37.000	6	2	39789.5	1031239		0	1
1160	1160	20191217	2019-12-17 16:26:21.000	6	2	39790.5	1023160		0	1
1161	1161	20191217	2019-12-17 16:26:21.000	6	2	39790.5	1023164		0	1
1162	1162	20200423	2020-04-23 12:18:54.000	6	2	39795.099999999999	1027897		0	1
1163	1163	20200131	2020-01-31 11:50:57.000	6	2	39803.0	1028981		0	1
1164	1164	20200214	2020-02-14 10:41:31.000	6	2	39804.800000000003	1031242		0	1
1165	1165	20200126	2020-01-26 11:08:08.000	6	2	39812.0	1027942		0	1
1166	1166	20200101	2020-01-01 09:12:26.000	6	2	39814.5	1026353		0	1
1167	1167	20210119	2021-01-19 13:58:49.000	6	2	39817.900000000001	1039104		0	1
1168	1168	20200113	2020-01-13 10:59:49.000	6	2	39820.699999999997	1027217		0	1
1169	1169	20200116	2020-01-16 11:48:55.000	6	2	39827.5	1027933		0	1
1170	1170	20200104	2020-01-04 09:18:40.000	6	2	39828.800000000003	1026369		0	1
1171	1171	20191222	2019-12-22 08:58:04.000	6	2	39829.099999999999	1026281		0	1
1172	1172	20200129	2020-01-29 10:08:20.000	6	2	39837.099999999999	1028606		0	1
1173	1173	20200131	2020-01-31 13:46:02.000	6	2	39859.5	1028977		0	1
1174	1174	20200217	2020-02-17 10:06:24.000	6	2	39867.699999999997	1031877		0	1
1175	1175	20200220	2020-02-20 13:20:38.000	6	2	39870.0	1027806		0	1
1176	1176	20200220	2020-02-20 13:20:38.000	6	2	39870.0	1027808		0	1
1177	1177	20200221	2020-02-21 13:12:00.000	6	2	39875.599999999999	1027821		0	1
1178	1178	20200123	2020-01-23 11:45:26.000	6	2	39876.099999999999	1027913		0	1
1179	1179	20200127	2020-01-27 10:53:25.000	6	2	39876.099999999999	1028582		0	1
1180	1180	20200127	2020-01-27 09:56:31.000	6	2	39877.300000000003	1028584		0	1
1181	1181	20191219	2019-12-19 10:02:28.000	6	2	39879.599999999999	1024474		0	1
1182	1182	20191216	2019-12-16 08:44:20.000	6	2	39881.300000000003	1023154		0	1
1183	1183	20200228	2020-02-28 10:51:42.000	6	2	39881.699999999997	1025430		0	1
1184	1184	20200321	2020-03-21 10:51:34.000	6	2	39883.5	1025545		0	1
1185	1185	20191221	2019-12-21 09:01:29.000	6	2	39884.199999999997	1025396		0	1
1186	1186	20201122	2020-11-22 07:44:38.000	6	2	39884.199999999997	1040008		0	1
1187	1187	20200123	2020-01-23 10:47:52.000	6	2	39901.900000000001	1027915		0	1
1188	1188	20200118	2020-01-18 08:29:58.000	6	2	39902.300000000003	1028530		0	1
1189	1189	20200202	2020-02-02 10:51:02.000	6	2	39903.099999999999	1028999		0	1
1190	1190	20200201	2020-02-01 15:00:47.000	6	2	39909.199999999997	1028987		0	1
1191	1191	20200103	2020-01-03 10:07:01.000	6	2	39925.199999999997	1026364		0	1
1192	1192	20200117	2020-01-17 16:21:36.000	6	2	39928.800000000003	1028463		0	1
1193	1193	20200205	2020-02-05 11:09:28.000	6	2	39932.599999999999	1029020		0	1
1194	1194	20200130	2020-01-30 14:34:43.000	6	2	39937.099999999999	1028615		0	1
1195	1195	20200106	2020-01-06 14:00:02.000	6	2	39947.699999999997	1026384		0	1
1196	1196	20200305	2020-03-05 10:11:34.000	6	2	39948.800000000003	1027231		0	1
1197	1197	20201108	2020-11-08 08:01:46.000	6	2	39948.800000000003	1037184		0	1
1198	1198	20191227	2019-12-27 08:48:11.000	6	2	39953.5	1026320		0	1
1199	1199	20191227	2019-12-27 09:47:17.000	6	2	39957.099999999999	1026318		0	1
1200	1200	20200117	2020-01-17 15:25:55.000	6	2	39968.0	1028465		0	1
1201	1201	20191225	2019-12-25 11:32:53.000	6	2	39978.400000000001	1026307		0	1
1202	1202	20200306	2020-03-06 14:53:17.000	6	2	39981.099999999999	1025460		0	1
1203	1203	20210331	2021-03-31 11:40:48.000	6	2	39992.5	1039853		0	1
1204	1204	20200108	2020-01-08 11:09:06.000	6	2	39993.699999999997	1027173		0	1
1205	1205	20201108	2020-11-08 09:01:41.000	6	2	40007.400000000001	1037186		0	1
1206	1206	20200323	2020-03-23 11:19:43.000	6	2	40015.800000000003	1026272		0	1
1207	1207	20200430	2020-04-30 11:02:03.000	6	2	40022.900000000001	1027856		0	1
1208	1208	20200509	2020-05-09 10:42:12.000	6	2	40024.699999999997	1033390		0	1
1209	1209	20200309	2020-03-09 11:32:56.000	6	2	40029.800000000003	1025474		0	1
1210	1210	20200430	2020-04-30 10:06:40.000	6	2	40031.699999999997	1027854		0	1
1211	1211	20200502	2020-05-02 10:28:24.000	6	2	40031.800000000003	1029090		0	1
1212	1212	20200317	2020-03-17 15:56:36.000	6	2	40036.900000000001	1039212		0	1
1213	1213	20210305	2021-03-05 12:52:40.000	6	2	40063.800000000003	1039155		0	1
1214	1214	20200318	2020-03-18 09:18:52.000	6	2	40068.800000000003	1039228		0	1
1215	1215	20200429	2020-04-29 15:43:40.000	6	2	40081.599999999999	1030735		0	1
1216	1216	20200502	2020-05-02 11:28:04.000	6	2	40091.0	1029088		0	1
1217	1217	20200303	2020-03-03 10:23:44.000	6	2	40102.599999999999	1025452		0	1
1218	1218	20200429	2020-04-29 17:00:10.000	6	2	40124.300000000003	1030733		0	1
1219	1219	20200303	2020-03-03 11:22:12.000	6	2	40130.400000000001	1025450		0	1
1220	1220	20200318	2020-03-18 10:29:07.000	6	2	40146.099999999999	1039226		0	1
1221	1221	20200420	2020-04-20 10:43:56.000	6	2	40146.699999999997	1027876		0	1
1222	1222	20200310	2020-03-10 12:36:51.000	6	2	40150.5	1025486		0	1
1223	1223	20200310	2020-03-10 12:36:51.000	6	2	40150.5	1025488		0	1
1224	1224	20210227	2021-02-27 08:04:50.000	6	2	40156.599999999999	1038663		0	1
1225	1225	20200510	2020-05-10 09:46:04.000	6	2	40167.199999999997	1033398		0	1
1226	1226	20200415	2020-04-15 09:15:58.000	6	2	40177.199999999997	1028498		0	1
1227	1227	20200415	2020-04-15 09:15:58.000	6	2	40177.199999999997	1028502		0	1
1228	1228	20200517	2020-05-17 09:56:08.000	6	2	40181.300000000003	1035287		0	1
1229	1229	20200107	2020-01-07 13:09:01.000	6	2	40185.199999999997	1026387		0	1
1230	1230	20200422	2020-04-22 13:13:55.000	6	2	40186.699999999997	1027892		0	1
1231	1231	20200419	2020-04-19 12:05:37.000	6	2	40207.199999999997	1027866		0	1
1232	1232	20200513	2020-05-13 10:55:28.000	6	2	40208.400000000001	1028518		0	1
1233	1233	20200310	2020-03-10 11:29:51.000	6	2	40215.300000000003	1025490		0	1
1234	1234	20200423	2020-04-23 11:13:08.000	6	2	40218.199999999997	1027899		0	1
1235	1235	20200311	2020-03-11 10:42:36.000	6	2	40242.599999999999	1025508		0	1
1236	1236	20200415	2020-04-15 11:13:49.000	6	2	40244.400000000001	1028492		0	1
1237	1237	20200415	2020-04-15 11:13:49.000	6	2	40244.400000000001	1028494		0	1
1238	1238	20200303	2020-03-03 13:19:22.000	6	2	40250.800000000003	1025446		0	1
1239	1239	20200314	2020-03-14 12:11:46.000	6	2	40255.0	1039069		0	1
1240	1240	20200417	2020-04-17 11:49:10.000	6	2	40256.5	1027165		0	1
1241	1241	20200415	2020-04-15 10:15:04.000	6	2	40256.599999999999	1028496		0	1
1242	1242	20200415	2020-04-15 10:15:04.000	6	2	40256.599999999999	1028500		0	1
1243	1243	20200420	2020-04-20 09:37:07.000	6	2	40261.5	1027878		0	1
1244	1244	20200503	2020-05-03 11:58:50.000	6	2	40262.5	1029097		0	1
1245	1245	20200314	2020-03-14 13:17:08.000	6	2	40268.699999999997	1039067		0	1
1246	1246	20200424	2020-04-24 12:03:45.000	6	2	40268.800000000003	1027905		0	1
1247	1247	20201016	2020-10-16 09:28:07.000	6	2	40273.099999999999	1035350		0	1
1248	1248	20210301	2021-03-01 10:38:00.000	6	2	40274.0	1038685		0	1
1249	1249	20200413	2020-04-13 10:18:06.000	6	2	40282.099999999999	1028480		0	1
1250	1250	20200424	2020-04-24 13:40:28.000	6	2	40288.5	1027907		0	1
1251	1251	20200508	2020-05-08 14:45:44.000	6	2	40296.099999999999	1033383		0	1
1252	1252	20200422	2020-04-22 14:12:22.000	6	2	40298.400000000001	1027890		0	1
1253	1253	20200412	2020-04-12 12:06:23.000	6	2	40305.300000000003	1028475		0	1
1254	1254	20200317	2020-03-17 14:47:07.000	6	2	40320.099999999999	1039214		0	1
1255	1255	20200419	2020-04-19 11:06:18.000	6	2	40321.800000000003	1027868		0	1
1256	1256	20200418	2020-04-18 12:02:41.000	6	2	40322.400000000001	1027860		0	1
1257	1257	20210310	2021-03-10 10:10:30.000	6	2	40324.0	1039196		0	1
1258	1258	20200319	2020-03-19 12:06:11.000	6	2	40325.699999999997	1039235		0	1
1259	1259	20200326	2020-03-26 11:17:15.000	6	2	40327.300000000003	1026424		0	1
1260	1260	20201010	2020-10-10 11:07:30.000	6	2	40330.699999999997	1038803		0	1
1261	1261	20200319	2020-03-19 10:11:55.000	6	2	40336.199999999997	1039239		0	1
1262	1262	20200425	2020-04-25 10:19:47.000	6	2	40339.599999999999	1030708		0	1
1263	1263	20200420	2020-04-20 13:07:15.000	6	2	40342.0	1027880		0	1
1264	1264	20200411	2020-04-11 10:06:11.000	6	2	40342.5	1028467		0	1
1265	1265	20200305	2020-03-05 13:17:35.000	6	2	40343.0	1027225		0	1
1266	1266	20200418	2020-04-18 13:00:45.000	6	2	40343.0	1027862		0	1
1267	1267	20200411	2020-04-11 09:04:28.000	6	2	40352.199999999997	1027797		0	1
1268	1268	20200412	2020-04-12 13:04:51.000	6	2	40352.199999999997	1028477		0	1
1269	1269	20200430	2020-04-30 12:13:25.000	6	2	40356.300000000003	1029072		0	1
1270	1270	20200430	2020-04-30 12:13:25.000	6	2	40356.300000000003	1029074		0	1
1271	1271	20200309	2020-03-09 10:26:24.000	6	2	40365.900000000001	1025476		0	1
1272	1272	20200323	2020-03-23 10:23:17.000	6	2	40367.300000000003	1026274		0	1
1273	1273	20200308	2020-03-08 11:16:10.000	6	2	40374.900000000001	1025468		0	1
1274	1274	20200304	2020-03-04 17:00:28.000	6	2	40376.300000000003	1025530		0	1
1275	1275	20210301	2021-03-01 09:41:26.000	6	2	40385.400000000001	1038687		0	1
1276	1276	20200303	2020-03-03 16:24:04.000	6	2	40385.699999999997	1025456		0	1
1277	1277	20200311	2020-03-11 09:41:58.000	6	2	40414.699999999997	1025510		0	1
1278	1278	20200407	2020-04-07 10:47:35.000	6	2	40425.5	1027779		0	1
1279	1279	20200511	2020-05-11 13:16:05.000	6	2	40429.199999999997	1033404		0	1
1280	1280	20200417	2020-04-17 10:50:53.000	6	2	40430.800000000003	1027167		0	1
1281	1281	20210403	2021-04-03 09:59:03.000	6	2	40430.800000000003	1038925		0	1
1282	1282	20200316	2020-03-16 12:12:34.000	6	2	40431.800000000003	1039088		0	1
1283	1283	20200325	2020-03-25 16:16:46.000	6	2	40433.099999999999	1026409		0	1
1284	1284	20200416	2020-04-16 09:44:56.000	6	2	40437.199999999997	1027160		0	1
1285	1285	20210331	2021-03-31 10:19:15.000	6	2	40437.199999999997	1039855		0	1
1286	1286	20200314	2020-03-14 09:58:41.000	6	2	40438.800000000003	1039064		0	1
1287	1287	20200311	2020-03-11 11:42:58.000	6	2	40442.599999999999	1025506		0	1
1288	1288	20200416	2020-04-16 10:53:26.000	6	2	40447.099999999999	1027158		0	1
1289	1289	20210308	2021-03-08 12:28:34.000	6	2	40455.0	1039173		0	1
1290	1290	20200411	2020-04-11 12:00:24.000	6	2	40456.300000000003	1028469		0	1
1291	1291	20200411	2020-04-11 12:00:24.000	6	2	40456.300000000003	1028471		0	1
1292	1292	20200319	2020-03-19 11:07:43.000	6	2	40459.099999999999	1039237		0	1
1293	1293	20210331	2021-03-31 08:12:23.000	6	2	40463.400000000001	1039859		0	1
1294	1294	20210305	2021-03-05 11:47:35.000	6	2	40463.900000000001	1039157		0	1
1295	1295	20200414	2020-04-14 09:54:56.000	6	2	40474.0	1028488		0	1
1296	1296	20200324	2020-03-24 10:57:33.000	6	2	40479.699999999997	1026400		0	1
1297	1297	20200321	2020-03-21 09:53:28.000	6	2	40484.599999999999	1025547		0	1
